,Polarity
18192,4
13123,4
4138,3
14558,4
7908,3
14476,4
9638,4
16331,4
19647,4
4671,3
21869,4
14564,4
2014,2
20761,4
7929,3
9910,4
17103,4
16534,4
15918,4
10736,4
23393,4
12425,4
26226,4
4114,3
19089,4
27852,4
5305,3
12629,4
21495,4
13961,4
7606,3
1286,2
873,1
27256,4
5015,3
2292,2
22991,4
24463,4
17153,4
25620,4
10546,4
8096,3
615,1
4719,3
27695,4
26770,4
16254,4
6014,3
26267,4
14327,4
19218,4
7285,3
13943,4
10843,4
28695,4
20688,4
25871,4
5662,3
23723,4
27197,4
5134,3
29062,4
9797,4
29930,4
8201,3
17453,4
8546,3
14950,4
24927,4
9482,4
2827,2
21459,4
13962,4
24873,4
24214,4
30135,4
7328,3
14030,4
21042,4
5654,3
6235,3
21347,4
10759,4
5323,3
21702,4
4041,3
11306,4
19534,4
20881,4
17057,4
13434,4
2209,2
28099,4
8884,3
7604,3
15909,4
5271,3
18235,4
13487,4
11914,4
27477,4
16366,4
28951,4
21603,4
21067,4
28319,4
21819,4
22781,4
3869,3
24616,4
10271,4
12748,4
18721,4
21613,4
5624,3
23141,4
16043,4
12113,4
22555,4
15874,4
10602,4
25708,4
21487,4
23779,4
23980,4
18090,4
19204,4
8911,3
1402,2
23908,4
9206,3
22830,4
13369,4
300,0
8797,3
28386,4
24256,4
3927,3
24221,4
2109,2
15366,4
16037,4
14519,4
29733,4
19080,4
15559,4
19716,4
2583,2
16971,4
16779,4
7507,3
6755,3
7652,3
13772,4
9178,3
28748,4
20949,4
6668,3
10982,4
16508,4
22463,4
22251,4
4722,3
323,0
7272,3
18196,4
12235,4
2704,2
12395,4
14020,4
20287,4
895,1
5076,3
25417,4
27745,4
17728,4
247,0
15082,4
8364,3
16917,4
6078,3
2405,2
23333,4
16902,4
1178,1
18748,4
29912,4
22931,4
290,0
13945,4
28207,4
22259,4
10259,4
10889,4
12709,4
28472,4
8846,3
1187,1
28219,4
10575,4
28982,4
23663,4
6916,3
25920,4
27575,4
18698,4
280,0
24587,4
16315,4
24942,4
3173,2
8741,3
18135,4
17840,4
8497,3
3462,3
23381,4
15829,4
14163,4
28132,4
13403,4
941,1
697,1
24728,4
6471,3
18750,4
9190,3
10470,4
21490,4
29384,4
16813,4
20841,4
9311,4
7245,3
9144,3
4382,3
3016,2
4029,3
4999,3
24595,4
14937,4
14276,4
23303,4
21071,4
3144,2
21643,4
13017,4
22515,4
23698,4
16156,4
12775,4
4042,3
24614,4
1423,2
20078,4
6224,3
1111,1
17774,4
22879,4
23553,4
16343,4
2894,2
19725,4
4885,3
16859,4
6051,3
27081,4
21394,4
24405,4
13658,4
27154,4
18625,4
27552,4
18902,4
13455,4
23884,4
12459,4
18743,4
14723,4
4755,3
19184,4
4995,3
16200,4
6908,3
5971,3
9728,4
16845,4
2386,2
23449,4
8590,3
4654,3
26552,4
14918,4
29655,4
28613,4
8537,3
27351,4
18382,4
22848,4
27616,4
6300,3
13371,4
14775,4
15522,4
6511,3
5776,3
2992,2
24670,4
29224,4
7527,3
27511,4
18451,4
14135,4
5659,3
10536,4
10182,4
8061,3
25400,4
24519,4
1064,1
6905,3
12930,4
28359,4
24748,4
1632,2
19976,4
2458,2
2046,2
3022,2
12574,4
14345,4
13858,4
2982,2
15759,4
27646,4
20133,4
16897,4
17922,4
13273,4
1841,2
14906,4
14767,4
28945,4
11771,4
2159,2
14002,4
22596,4
25599,4
29718,4
29474,4
19047,4
20958,4
18036,4
7855,3
26503,4
17520,4
24008,4
9340,4
815,1
24296,4
21995,4
23850,4
25247,4
4979,3
3781,3
28756,4
13397,4
13003,4
4022,3
26670,4
2722,2
24107,4
9592,4
18599,4
4617,3
17395,4
6105,3
18273,4
20101,4
5822,3
8640,3
18895,4
3217,2
25331,4
6886,3
28531,4
1681,2
28983,4
19576,4
28950,4
7703,3
4329,3
28216,4
23738,4
17205,4
29621,4
5392,3
9857,4
19719,4
20974,4
28399,4
22194,4
1016,1
4259,3
2461,2
3631,3
23749,4
20747,4
17765,4
9956,4
3614,3
24288,4
12717,4
3914,3
4959,3
17555,4
13331,4
27651,4
5389,3
19136,4
16603,4
25632,4
4588,3
13997,4
4897,3
24289,4
814,1
3967,3
14648,4
26488,4
7156,3
1985,2
10845,4
9517,4
15503,4
11640,4
27354,4
2445,2
5258,3
17888,4
15020,4
23534,4
28909,4
30139,4
10480,4
12988,4
23254,4
8252,3
10076,4
26144,4
18780,4
26190,4
17808,4
15427,4
21599,4
25907,4
7720,3
11353,4
15042,4
29064,4
5446,3
7057,3
9783,4
23281,4
24665,4
9070,3
24461,4
12043,4
17790,4
11500,4
23155,4
26511,4
7530,3
25243,4
26547,4
24361,4
29268,4
9636,4
2505,2
25531,4
17046,4
20472,4
13213,4
11952,4
16841,4
9630,4
27308,4
6620,3
19695,4
28658,4
595,1
25288,4
13412,4
16941,4
9016,3
4692,3
25725,4
20657,4
6972,3
14658,4
18870,4
11063,4
9038,3
25078,4
9599,4
5532,3
24582,4
1470,2
27977,4
16216,4
11691,4
24757,4
19287,4
25840,4
21576,4
22518,4
17698,4
9987,4
1610,2
6807,3
13849,4
18553,4
23086,4
20705,4
8973,3
26551,4
4021,3
9092,3
6178,3
17692,4
11173,4
28715,4
4066,3
5012,3
28420,4
18853,4
5993,3
14680,4
26281,4
14316,4
17372,4
11697,4
20833,4
13433,4
1278,2
21462,4
14706,4
313,0
1742,2
22990,4
2083,2
21203,4
4736,3
4361,3
23661,4
3842,3
1023,1
7492,3
21360,4
10578,4
26374,4
10064,4
13435,4
2824,2
13299,4
20967,4
13219,4
16860,4
2016,2
29366,4
7422,3
2723,2
16642,4
9345,4
17779,4
28080,4
19801,4
252,0
8342,3
5978,3
19195,4
26672,4
26370,4
6705,3
14080,4
27773,4
633,1
24788,4
13552,4
26652,4
4834,3
29624,4
28869,4
16901,4
27091,4
25221,4
21094,4
14082,4
12686,4
7126,3
25568,4
19253,4
6411,3
28053,4
30036,4
25619,4
12651,4
18004,4
26845,4
15826,4
10912,4
29793,4
22265,4
9390,4
4309,3
29545,4
11505,4
9277,4
9675,4
17911,4
11472,4
23669,4
1291,2
5779,3
7832,3
11206,4
23821,4
9770,4
23629,4
3414,3
16959,4
25135,4
25491,4
26327,4
15578,4
6624,3
16453,4
4635,3
13535,4
23617,4
11061,4
19737,4
26207,4
1990,2
5066,3
4963,3
14645,4
22843,4
29436,4
6329,3
29642,4
25468,4
1269,1
3229,2
3415,3
310,0
26660,4
28083,4
28691,4
25768,4
12841,4
28564,4
26347,4
12479,4
1067,1
14838,4
11646,4
9391,4
10431,4
4832,3
9232,3
1903,2
30148,4
26441,4
13979,4
21240,4
29098,4
5921,3
27289,4
193,0
13172,4
13510,4
12895,4
4549,3
9967,4
3984,3
10127,4
29428,4
24764,4
24141,4
26025,4
15541,4
16434,4
19993,4
3358,2
15905,4
18523,4
21989,4
13586,4
20196,4
18332,4
1833,2
3931,3
3850,3
28350,4
14462,4
2837,2
9429,4
25244,4
1743,2
2747,2
1876,2
21436,4
24106,4
10831,4
24476,4
13122,4
6740,3
3491,3
27945,4
16916,4
6894,3
26318,4
7123,3
24479,4
24851,4
27469,4
25824,4
11841,4
1134,1
1783,2
17280,4
6873,3
879,1
20245,4
9274,3
727,1
11215,4
17688,4
20231,4
25931,4
27601,4
8505,3
15948,4
28224,4
11153,4
24995,4
25092,4
317,0
28614,4
27202,4
26177,4
21117,4
5940,3
6229,3
5525,3
3181,2
16661,4
15994,4
18838,4
919,1
4028,3
25062,4
26951,4
10359,4
339,0
26952,4
27708,4
25191,4
3036,2
11092,4
16285,4
21548,4
23541,4
11912,4
21401,4
20449,4
14210,4
11219,4
4890,3
20305,4
17085,4
12352,4
22325,4
17130,4
22896,4
28369,4
7383,3
29954,4
14386,4
21406,4
12123,4
14839,4
8421,3
19146,4
6982,3
8759,3
25603,4
27347,4
7030,3
18499,4
22532,4
10136,4
16822,4
23252,4
1466,2
24495,4
15146,4
26726,4
1720,2
11305,4
16530,4
13669,4
18403,4
23125,4
21324,4
1653,2
272,0
1910,2
14842,4
14202,4
5148,3
5588,3
28430,4
24904,4
25508,4
2581,2
11290,4
28181,4
15002,4
188,0
12222,4
5639,3
29593,4
24226,4
29084,4
27397,4
6703,3
18054,4
25299,4
30140,4
3975,3
451,0
28448,4
14337,4
17645,4
22149,4
7261,3
21047,4
2483,2
3155,2
11309,4
7846,3
21707,4
24007,4
6194,3
9664,4
19000,4
22476,4
27131,4
13500,4
22008,4
17315,4
693,1
5282,3
17574,4
8577,3
29157,4
23320,4
10543,4
4993,3
28233,4
29457,4
25419,4
20016,4
20100,4
5540,3
14056,4
26797,4
20064,4
27597,4
27021,4
20083,4
26359,4
1307,2
13042,4
28101,4
10901,4
10533,4
29535,4
26125,4
28789,4
12155,4
29614,4
16197,4
16100,4
12411,4
18718,4
19285,4
12712,4
6179,3
5535,3
25507,4
11585,4
12309,4
18995,4
4192,3
16733,4
17844,4
15761,4
27904,4
4195,3
17440,4
9445,4
23734,4
870,1
13692,4
16968,4
23008,4
1971,2
10492,4
4395,3
28477,4
14426,4
4030,3
26199,4
28584,4
27057,4
13121,4
13469,4
2826,2
4206,3
27550,4
19482,4
2454,2
17909,4
23050,4
15811,4
1569,2
21514,4
23017,4
7083,3
3187,2
20756,4
13509,4
15989,4
29043,4
15037,4
23420,4
3864,3
28257,4
26555,4
15502,4
6897,3
20181,4
14369,4
17247,4
18077,4
10209,4
19111,4
22592,4
3383,2
23220,4
7528,3
29185,4
1280,2
24254,4
17780,4
25608,4
22840,4
13392,4
13745,4
6698,3
19241,4
21667,4
5095,3
24168,4
12846,4
27680,4
15327,4
11649,4
20783,4
23039,4
9986,4
20776,4
19658,4
18696,4
19897,4
4168,3
5287,3
3308,2
7467,3
2741,2
14820,4
24436,4
4695,3
26145,4
1337,2
26322,4
16983,4
5236,3
7366,3
25158,4
12445,4
17952,4
4593,3
11910,4
20395,4
21681,4
12639,4
24124,4
10128,4
24640,4
18511,4
6442,3
7112,3
10257,4
927,1
19362,4
13570,4
19778,4
576,1
18274,4
3470,3
27204,4
15131,4
7166,3
6964,3
14180,4
20110,4
19838,4
21301,4
14331,4
14543,4
20429,4
2255,2
28645,4
25198,4
2878,2
22751,4
26087,4
5070,3
18163,4
3315,2
25709,4
6965,3
28115,4
5826,3
656,1
23022,4
11319,4
19110,4
15760,4
5473,3
7219,3
26717,4
3577,3
11137,4
26263,4
4542,3
5741,3
9972,4
67,0
10988,4
21738,4
13810,4
24669,4
18078,4
3899,3
27946,4
16078,4
17796,4
20394,4
8463,3
929,1
10910,4
166,0
26950,4
28212,4
6763,3
14649,4
16667,4
14596,4
4662,3
19841,4
10907,4
13581,4
2901,2
19702,4
23395,4
12904,4
30077,4
27302,4
4524,3
27618,4
15237,4
6741,3
9477,4
27843,4
8651,3
10053,4
2786,2
5750,3
12283,4
21926,4
28700,4
2421,2
15985,4
23016,4
4233,3
12650,4
13011,4
16479,4
24682,4
14315,4
368,0
2138,2
20658,4
695,1
18675,4
27153,4
19749,4
9916,4
5793,3
16406,4
21424,4
15571,4
1110,1
19444,4
6839,3
29977,4
16267,4
16935,4
205,0
23488,4
20842,4
27048,4
28617,4
5006,3
10195,4
30155,4
1248,1
16162,4
19925,4
8113,3
19791,4
28830,4
27010,4
25732,4
4313,3
23097,4
15355,4
13729,4
23192,4
12480,4
19593,4
21206,4
4398,3
10953,4
29476,4
17165,4
13977,4
7638,3
13216,4
4958,3
865,1
17152,4
6651,3
19424,4
20700,4
22409,4
24915,4
12950,4
10745,4
9009,3
6986,3
11190,4
24975,4
10833,4
964,1
7550,3
6039,3
17403,4
19438,4
53,0
6520,3
20228,4
3572,3
19765,4
24119,4
20540,4
22851,4
11995,4
494,0
13421,4
16304,4
18649,4
27285,4
17795,4
29691,4
27241,4
11949,4
3023,2
27918,4
2993,2
3216,2
21608,4
2666,2
20506,4
8392,3
22281,4
11859,4
20691,4
12010,4
11817,4
2905,2
3495,3
1921,2
29681,4
29210,4
22205,4
16133,4
22112,4
13278,4
12014,4
23463,4
18333,4
24335,4
676,1
29358,4
15583,4
15225,4
9647,4
26650,4
906,1
3362,2
8182,3
23228,4
11071,4
2941,2
22984,4
26447,4
14709,4
25338,4
26862,4
8557,3
14310,4
16770,4
14471,4
12247,4
640,1
12768,4
23064,4
17317,4
28112,4
28160,4
6586,3
15512,4
4238,3
29288,4
29780,4
11285,4
20295,4
10737,4
6087,3
23324,4
26737,4
19428,4
2627,2
27659,4
12250,4
8545,3
19472,4
10883,4
23825,4
9622,4
2139,2
29167,4
28328,4
3823,3
4296,3
5068,3
26191,4
5131,3
17449,4
4498,3
11919,4
723,1
3876,3
6896,3
11413,4
10947,4
14993,4
9997,4
29357,4
24303,4
20805,4
28548,4
9459,4
6936,3
3953,3
9533,4
15470,4
10864,4
3758,3
7519,3
18624,4
6420,3
13086,4
3702,3
18611,4
194,0
13703,4
823,1
29060,4
16176,4
22339,4
6262,3
16003,4
21889,4
19552,4
4454,3
11391,4
5000,3
5633,3
11012,4
26772,4
241,0
12461,4
29118,4
11396,4
25028,4
23930,4
4298,3
5699,3
25738,4
8802,3
5171,3
23314,4
14987,4
2281,2
25128,4
3608,3
19882,4
20248,4
28650,4
8486,3
5709,3
10810,4
24812,4
22754,4
4571,3
27837,4
12427,4
14772,4
16920,4
15434,4
25996,4
2334,2
24219,4
12051,4
29976,4
27822,4
14633,4
25659,4
21660,4
27592,4
8856,3
7218,3
4802,3
9081,3
21303,4
13318,4
25045,4
28961,4
11515,4
15285,4
28964,4
21469,4
17384,4
29943,4
11748,4
5601,3
22109,4
28923,4
18480,4
12069,4
23839,4
2751,2
1725,2
13888,4
19642,4
7098,3
28119,4
16704,4
6322,3
25625,4
86,0
27421,4
27392,4
24248,4
19459,4
15695,4
17835,4
137,0
7102,3
24057,4
11308,4
19728,4
16084,4
1217,1
6221,3
16113,4
12379,4
26590,4
14432,4
13917,4
6402,3
3987,3
14702,4
28438,4
3662,3
21777,4
2371,2
11951,4
2224,2
197,0
12615,4
22000,4
17601,4
16323,4
14959,4
2719,2
17019,4
18912,4
15538,4
2812,2
2062,2
17434,4
5177,3
13947,4
1660,2
24607,4
8470,3
11400,4
28052,4
3126,2
7439,3
3332,2
8159,3
21908,4
25517,4
8484,3
23944,4
13807,4
7497,3
13740,4
10960,4
7984,3
16832,4
7851,3
14744,4
5749,3
25754,4
10868,4
17472,4
18883,4
9102,3
5383,3
26090,4
20535,4
27337,4
20145,4
13125,4
18712,4
21676,4
19788,4
11255,4
20934,4
5566,3
17072,4
8180,3
24849,4
10957,4
29094,4
23891,4
17272,4
696,1
12264,4
17390,4
10296,4
1029,1
878,1
2022,2
10834,4
12199,4
15165,4
15254,4
10764,4
7764,3
5359,3
4434,3
1379,2
18355,4
1652,2
12891,4
1574,2
21346,4
29751,4
18162,4
20802,4
21981,4
8410,3
10643,4
14952,4
25876,4
5113,3
19200,4
29150,4
22441,4
28500,4
5775,3
5193,3
22111,4
1151,1
11214,4
10475,4
10653,4
4077,3
10610,4
2467,2
4199,3
12300,4
867,1
3013,2
2469,2
28012,4
27892,4
18189,4
7828,3
18614,4
20380,4
28927,4
18947,4
18655,4
17151,4
5010,3
11110,4
5361,3
8525,3
24108,4
13176,4
2125,2
27813,4
11571,4
11926,4
7972,3
1949,2
82,0
24376,4
24349,4
17616,4
13600,4
26673,4
4460,3
8636,3
23110,4
21029,4
19318,4
1840,2
1289,2
15569,4
3045,2
28689,4
16036,4
15791,4
23409,4
27789,4
26674,4
2692,2
9450,4
25211,4
19157,4
26634,4
22123,4
4256,3
13305,4
24573,4
13037,4
12619,4
3909,3
29988,4
27732,4
16572,4
15597,4
19723,4
16571,4
3610,3
19044,4
13516,4
2647,2
26088,4
23149,4
1541,2
4178,3
23304,4
11038,4
5841,3
5714,3
8559,3
27448,4
30111,4
13339,4
7300,3
22782,4
20701,4
14568,4
11984,4
15794,4
2017,2
7891,3
17303,4
10767,4
23146,4
203,0
28835,4
22659,4
23358,4
21376,4
19629,4
15508,4
23486,4
22889,4
24238,4
23557,4
4926,3
24700,4
29100,4
23354,4
9925,4
12762,4
16319,4
19293,4
3824,3
26225,4
13742,4
6542,3
8001,3
25537,4
12509,4
23336,4
21757,4
16787,4
20451,4
20853,4
16818,4
30065,4
896,1
6367,3
24278,4
7119,3
6142,3
11021,4
20048,4
19826,4
1444,2
16913,4
16293,4
20081,4
22074,4
112,0
8317,3
28199,4
16577,4
4625,3
21521,4
26621,4
11679,4
21620,4
11486,4
25019,4
29849,4
8727,3
16693,4
20164,4
10969,4
20976,4
21327,4
17684,4
19972,4
17234,4
24305,4
3790,3
24298,4
28632,4
5060,3
20558,4
2814,2
14094,4
27644,4
1883,2
15960,4
13082,4
1013,1
392,0
11839,4
6536,3
18303,4
19092,4
10784,4
28918,4
8269,3
17797,4
24067,4
5071,3
20823,4
19849,4
23899,4
14521,4
29376,4
4866,3
4838,3
18117,4
11286,4
4234,3
19394,4
28907,4
1936,2
5019,3
8721,3
6131,3
7773,3
1168,1
18396,4
20051,4
27555,4
9873,4
7243,3
28454,4
21072,4
4350,3
2269,2
175,0
18744,4
8918,3
24803,4
3464,3
1561,2
2332,2
9702,4
1381,2
4421,3
22211,4
18966,4
19382,4
686,1
13323,4
28235,4
3721,3
18494,4
513,0
167,0
13986,4
27564,4
29361,4
24411,4
1943,2
7406,3
29677,4
29843,4
24407,4
10937,4
1121,1
12319,4
2658,2
10131,4
5386,3
26312,4
11333,4
11383,4
22724,4
153,0
13711,4
27005,4
22644,4
2883,2
30057,4
28479,4
3607,3
20621,4
26366,4
27987,4
12802,4
4602,3
14682,4
27481,4
10203,4
12534,4
26280,4
15429,4
18833,4
28727,4
5215,3
12062,4
20710,4
28241,4
3506,3
21516,4
24398,4
16982,4
23699,4
13432,4
2800,2
18688,4
28811,4
20127,4
12975,4
20990,4
19989,4
13406,4
12507,4
10374,4
22912,4
5900,3
5715,3
21225,4
11820,4
20036,4
14229,4
23544,4
28922,4
1398,2
28121,4
15230,4
3892,3
28252,4
4846,3
25068,4
4339,3
5031,3
29615,4
26612,4
17056,4
23794,4
7563,3
3305,2
25577,4
29320,4
17067,4
19954,4
30133,4
26895,4
25728,4
14615,4
15878,4
14582,4
12586,4
11785,4
16001,4
15382,4
14518,4
2511,2
29490,4
17048,4
21494,4
12004,4
14171,4
17402,4
9763,4
6817,3
21234,4
3233,2
15430,4
18248,4
8433,3
9235,3
11248,4
26927,4
4623,3
7967,3
13109,4
6403,3
29994,4
25908,4
14853,4
29759,4
1149,1
10851,4
10727,4
23231,4
26378,4
28958,4
2922,2
24471,4
13268,4
19649,4
1799,2
10801,4
22478,4
1942,2
14522,4
26214,4
9426,4
20685,4
12865,4
26109,4
14498,4
15770,4
19008,4
19885,4
1122,1
26813,4
17486,4
26816,4
5029,3
8465,3
29345,4
21287,4
19633,4
20830,4
26463,4
3754,3
7933,3
25722,4
634,1
2494,2
25569,4
20723,4
28671,4
30154,4
20642,4
2213,2
23711,4
20206,4
25782,4
24480,4
2838,2
12554,4
1213,1
18509,4
20849,4
7772,3
4508,3
11355,4
15868,4
5806,3
26751,4
10904,4
27878,4
19223,4
5040,3
19067,4
25225,4
10611,4
20214,4
4069,3
15869,4
3639,3
29886,4
18468,4
20513,4
23205,4
19325,4
12683,4
8435,3
23225,4
22952,4
3724,3
12734,4
22102,4
24649,4
24009,4
13051,4
10407,4
3479,3
10926,4
8356,3
19264,4
20096,4
28010,4
5444,3
17731,4
23606,4
2946,2
14429,4
1314,2
3699,3
25981,4
27730,4
29752,4
29469,4
8709,3
22208,4
5529,3
24199,4
10894,4
15803,4
8021,3
19611,4
13137,4
14928,4
9981,4
12002,4
14284,4
21896,4
9922,4
14700,4
6584,3
24954,4
8978,3
497,0
11934,4
27097,4
1133,1
5718,3
5159,3
1784,2
11723,4
26054,4
28779,4
6460,3
23602,4
29972,4
30061,4
24612,4
30185,4
22191,4
3701,3
19652,4
14665,4
12252,4
25967,4
11412,4
1721,2
22650,4
2335,2
15119,4
15018,4
6034,3
24824,4
28686,4
10156,4
11252,4
3369,2
21714,4
15149,4
25433,4
26132,4
9968,4
10101,4
24660,4
217,0
23729,4
1089,1
8847,3
28911,4
20373,4
7138,3
22044,4
13664,4
23613,4
20663,4
8814,3
23410,4
26361,4
14003,4
15735,4
25,0
29334,4
10809,4
7813,3
13688,4
5771,3
9928,4
29024,4
28108,4
23702,4
12990,4
9341,4
11060,4
12158,4
636,1
22173,4
28192,4
8873,3
26556,4
6732,3
5319,3
1119,1
20163,4
22296,4
2241,2
29895,4
25471,4
13174,4
11714,4
11543,4
14067,4
15405,4
12772,4
25789,4
30201,4
19057,4
21476,4
21321,4
24442,4
20616,4
17777,4
21504,4
23525,4
15219,4
725,1
14140,4
6257,3
20606,4
19674,4
19429,4
4085,3
23186,4
8381,3
18353,4
20971,4
15847,4
19661,4
16469,4
19073,4
5908,3
12206,4
3926,3
25743,4
2796,2
12116,4
10541,4
26408,4
12200,4
27350,4
20112,4
4275,3
20824,4
12348,4
15536,4
20146,4
1420,2
13098,4
24761,4
21917,4
3306,2
28126,4
19526,4
2194,2
8740,3
25161,4
17467,4
26414,4
7143,3
25944,4
10393,4
3901,3
18652,4
20053,4
20647,4
12098,4
2133,2
28412,4
23730,4
1697,2
10490,4
4274,3
7632,3
18377,4
14881,4
25731,4
11753,4
8708,3
22131,4
18288,4
15148,4
17325,4
20104,4
16745,4
23473,4
24211,4
14930,4
24478,4
18586,4
20880,4
25436,4
18607,4
9563,4
10261,4
11073,4
18858,4
2034,2
20794,4
20123,4
21344,4
16255,4
15576,4
13700,4
25679,4
2296,2
25841,4
20980,4
5655,3
9253,3
29480,4
5433,3
25505,4
6193,3
8091,3
27263,4
1542,2
29194,4
1396,2
22637,4
19451,4
15549,4
22374,4
22583,4
27474,4
13477,4
27488,4
5932,3
7259,3
16590,4
13090,4
5922,3
10005,4
21824,4
12987,4
22882,4
527,0
25115,4
20501,4
15723,4
237,0
12433,4
20695,4
6424,3
24132,4
12243,4
28000,4
1977,2
6468,3
29321,4
27957,4
11927,4
23077,4
16296,4
28844,4
2263,2
28775,4
15590,4
16588,4
5652,3
4587,3
5881,3
21146,4
5823,3
19489,4
4797,3
7973,3
9028,3
30093,4
22929,4
15620,4
26113,4
2480,2
23040,4
14394,4
23348,4
12240,4
3220,2
18646,4
27257,4
24200,4
22027,4
14051,4
24819,4
16289,4
14333,4
7148,3
13672,4
16369,4
12907,4
26756,4
5018,3
16011,4
12492,4
6145,3
9397,4
5666,3
23948,4
5671,3
24268,4
1246,1
19159,4
23872,4
13624,4
13616,4
15066,4
8401,3
28882,4
16617,4
6670,3
15724,4
12398,4
160,0
1612,2
29980,4
24707,4
15720,4
29421,4
5646,3
23708,4
7329,3
26278,4
10782,4
15402,4
24530,4
13648,4
29113,4
1579,2
2879,2
441,0
22761,4
15952,4
29704,4
18417,4
24445,4
2831,2
3759,3
5767,3
20868,4
4796,3
18058,4
3002,2
25859,4
2601,2
10548,4
29022,4
18325,4
13006,4
6575,3
7500,3
16080,4
7978,3
24602,4
24981,4
12708,4
28013,4
15616,4
5259,3
22609,4
8710,3
5318,3
18977,4
2124,2
22360,4
10403,4
12198,4
189,0
26208,4
25006,4
20550,4
20316,4
26527,4
1399,2
26775,4
8767,3
24475,4
16108,4
21977,4
21834,4
11766,4
20055,4
15378,4
27934,4
27070,4
8608,3
11626,4
30068,4
7438,3
19087,4
8225,3
13206,4
10146,4
21151,4
26076,4
26499,4
9948,4
24,0
3419,3
1105,1
13136,4
11100,4
25831,4
11830,4
28943,4
19715,4
10708,4
24591,4
12563,4
24520,4
29200,4
21064,4
17489,4
16275,4
28981,4
12194,4
6443,3
18047,4
18841,4
279,0
12672,4
22907,4
19830,4
20531,4
3966,3
21711,4
5935,3
29764,4
21026,4
1154,1
19635,4
25259,4
18558,4
24717,4
13606,4
24013,4
2533,2
22394,4
16543,4
7896,3
14801,4
13402,4
3995,3
15413,4
2427,2
8172,3
7221,3
16887,4
1891,2
16050,4
19999,4
21173,4
367,0
9264,3
19693,4
26449,4
26238,4
18812,4
21629,4
3861,3
15654,4
23053,4
3592,3
3885,3
6761,3
28149,4
13263,4
18788,4
21418,4
26464,4
13818,4
25202,4
7412,3
26768,4
8085,3
13254,4
7304,3
13139,4
23996,4
5960,3
4830,3
891,1
14195,4
28023,4
563,1
1989,2
13613,4
1224,1
7838,3
17258,4
23548,4
12272,4
10689,4
20095,4
3687,3
1734,2
25545,4
1157,1
20042,4
6310,3
27778,4
20629,4
26631,4
2711,2
25951,4
15179,4
1325,2
19430,4
16591,4
12711,4
19708,4
7034,3
12177,4
14379,4
9604,4
2187,2
25089,4
20735,4
29760,4
23417,4
28519,4
13565,4
5078,3
23641,4
16367,4
1650,2
20346,4
9898,4
21868,4
361,0
139,0
8652,3
17164,4
11408,4
343,0
4928,3
29164,4
18265,4
9749,4
14167,4
17750,4
10790,4
5577,3
21853,4
8717,3
11128,4
1961,2
2394,2
16215,4
3289,2
12614,4
9671,4
27546,4
3866,3
1965,2
5700,3
15305,4
21066,4
19271,4
26501,4
6240,3
791,1
23813,4
8192,3
8473,3
29411,4
22633,4
19020,4
2206,2
23643,4
20915,4
21258,4
17712,4
23257,4
14445,4
19162,4
12074,4
16728,4
6707,3
4522,3
14640,4
7751,3
9544,4
26566,4
29222,4
4720,3
23206,4
447,0
20304,4
9771,4
28306,4
26520,4
9832,4
26826,4
5829,3
16112,4
17867,4
16212,4
20596,4
12201,4
939,1
29455,4
23472,4
8934,3
18667,4
11346,4
15053,4
11985,4
14090,4
28853,4
22505,4
27326,4
2040,2
17715,4
7765,3
20160,4
16400,4
26591,4
29899,4
19471,4
21865,4
6680,3
27329,4
16774,4
11399,4
7990,3
23595,4
3417,3
13238,4
10329,4
29254,4
18467,4
1158,1
28091,4
28277,4
15340,4
15787,4
17141,4
18914,4
3186,2
22104,4
7120,3
20130,4
27541,4
19094,4
18301,4
1850,2
10273,4
3312,2
10409,4
4080,3
28444,4
25656,4
3556,3
2709,2
23575,4
17947,4
14048,4
10721,4
1846,2
7613,3
5705,3
18257,4
27370,4
7201,3
21236,4
9516,4
12595,4
4738,3
9603,4
5554,3
29974,4
28351,4
16032,4
1884,2
2322,2
28232,4
20914,4
13678,4
23401,4
6549,3
6129,3
389,0
1651,2
12024,4
28051,4
29207,4
14152,4
7872,3
7698,3
11617,4
4726,3
12757,4
9271,3
10249,4
1869,2
19354,4
16978,4
27155,4
3928,3
5128,3
5984,3
14691,4
19568,4
24990,4
28753,4
17110,4
3868,3
27360,4
945,1
10860,4
1801,2
26892,4
25702,4
3803,3
17794,4
5521,3
27642,4
14274,4
24026,4
1904,2
22780,4
3819,3
28240,4
23586,4
3104,2
20640,4
13949,4
25449,4
13422,4
28265,4
4683,3
16178,4
3377,2
27462,4
23235,4
23032,4
3367,2
26731,4
26974,4
26883,4
29290,4
13012,4
13141,4
11835,4
8367,3
11668,4
20522,4
20523,4
18181,4
21940,4
16389,4
1540,2
28745,4
22797,4
4556,3
22635,4
3164,2
16958,4
16676,4
12083,4
2917,2
863,1
27796,4
4985,3
14162,4
5541,3
18637,4
23374,4
5560,3
12868,4
27640,4
18810,4
3888,3
27338,4
4766,3
15543,4
5061,3
4718,3
17976,4
26657,4
18150,4
10485,4
22035,4
21730,4
6921,3
5898,3
30019,4
18281,4
5488,3
8491,3
2851,2
10020,4
10530,4
12997,4
24671,4
28629,4
14078,4
7970,3
4442,3
9090,3
21811,4
6837,3
20635,4
2301,2
7578,3
20911,4
9473,4
28670,4
11417,4
19249,4
18003,4
2036,2
195,0
14104,4
28553,4
8937,3
16682,4
22483,4
777,1
10795,4
18305,4
18684,4
